ID,Sales
T1196878,30019.487311319077
T1196879,44754.315764435014
T1196880,58770.17539577555
T1196881,24981.740077326893
T1196882,34396.38874665431
T1196883,34042.125845376126
T1196884,49644.39378026512
T1196885,24981.740077326893
T1196886,60505.080082610075
T1196887,34396.38874665431
T1196888,34396.38874665431
T1196889,51379.29846709964
T1196890,34396.38874665431
T1196891,44754.315764435014
T1196892,48412.248377994845
T1196893,58770.17539577555
T1196894,34396.38874665431
T1196895,26987.041374753087
T1196896,44754.315764435014
T1196897,46489.22045126953
T1196898,31684.617732354374
T1196899,58770.17539577555
T1196900,48412.248377994845
T1196901,26987.041374753087
T1196902,56847.14746905024
T1196903,30019.487311319077
T1196904,34396.38874665431
T1196905,34396.38874665431
T1196906,34396.38874665431
T1196907,48412.248377994845
T1196908,56847.14746905024
T1196909,58770.17539577555
T1196910,58770.17539577555
T1196911,58770.17539577555
T1196912,34396.38874665431
T1196913,46489.22045126953
T1196914,46489.22045126953
T1196915,70863.00710039078
T1196916,31684.617732354374
T1196917,51379.29846709964
T1196918,44754.315764435014
T1196919,34396.38874665431
T1196920,30019.487311319077
T1196921,49644.39378026512
T1196922,19591.78602773915
T1196923,46489.22045126953
T1196924,46489.22045126953
T1196925,48412.248377994845
T1196926,58770.17539577555
T1196927,48412.248377994845
T1196928,34396.38874665431
T1196929,48412.248377994845
T1196930,44754.315764435014
T1196931,70863.00710039078
T1196932,51379.29846709964
T1196933,34396.38874665431
T1196934,39286.466762484415
T1196935,58770.17539577555
T1196936,41451.47321727735
T1196937,46489.22045126953
T1196938,61737.22548488034
T1196939,39286.466762484415
T1196940,34396.38874665431
T1196941,58770.17539577555
T1196942,58770.17539577555
T1196943,34396.38874665431
T1196944,70863.00710039078
T1196945,34396.38874665431
T1196946,46489.22045126953
T1196947,24981.740077326893
T1196948,70863.00710039078
T1196949,49644.39378026512
T1196950,60505.080082610075
T1196951,49644.39378026512
T1196952,34396.38874665431
T1196953,46489.22045126953
T1196954,46489.22045126953
T1196955,46489.22045126953
T1196956,46489.22045126953
T1196957,34396.38874665431
T1196958,37074.57178194212
T1196959,58770.17539577555
T1196960,70863.00710039078
T1196961,58770.17539577555
T1196962,31684.617732354374
T1196963,58770.17539577555
T1196964,24981.740077326893
T1196965,24981.740077326893
T1196966,36722.36496634656
T1196967,58770.17539577555
T1196968,70863.00710039078
T1196969,37074.57178194212
T1196970,61737.22548488034
T1196971,24629.533261731332
T1196972,46489.22045126953
T1196973,34042.125845376126
T1196974,41451.47321727735
T1196975,39286.466762484415
T1196976,34396.38874665431
T1196977,46489.22045126953
T1196978,34396.38874665431
T1196979,48412.248377994845
T1196980,30019.487311319077
T1196981,48412.248377994845
T1196982,34396.38874665431
T1196983,34396.38874665431
T1196984,42112.31901593431
T1196985,70863.00710039078
T1196986,30019.487311319077
T1196987,70863.00710039078
T1196988,34396.38874665431
T1196989,19591.78602773915
T1196990,46489.22045126953
T1196991,49644.39378026512
T1196992,58770.17539577555
T1196993,46489.22045126953
T1196994,46489.22045126953
T1196995,34396.38874665431
T1196996,34396.38874665431
T1196997,34396.38874665431
T1196998,60505.080082610075
T1196999,42112.31901593431
T1197000,34042.125845376126
T1197001,49644.39378026512
T1197002,49644.39378026512
T1197003,46489.22045126953
T1197004,49644.39378026512
T1197005,31684.617732354374
T1197006,46489.22045126953
T1197007,30019.487311319077
T1197008,70863.00710039078
T1197009,58770.17539577555
T1197010,34396.38874665431
T1197011,34396.38874665431
T1197012,56847.14746905024
T1197013,46489.22045126953
T1197014,39286.466762484415
T1197015,70863.00710039078
T1197016,30019.487311319077
T1197017,70863.00710039078
T1197018,48412.248377994845
T1197019,21949.2941407609
T1197020,34396.38874665431
T1197021,49644.39378026512
T1197022,30019.487311319077
T1197023,70863.00710039078
T1197024,58770.17539577555
T1197025,24981.740077326893
T1197026,19591.78602773915
T1197027,34396.38874665431
T1197028,19591.78602773915
T1197029,30019.487311319077
T1197030,34396.38874665431
T1197031,46489.22045126953
T1197032,48412.248377994845
T1197033,24629.533261731332
T1197034,70863.00710039078
T1197035,34909.56532714918
T1197036,26987.041374753087
T1197037,46489.22045126953
T1197038,70863.00710039078
T1197039,58770.17539577555
T1197040,39286.466762484415
T1197041,51379.29846709964
T1197042,44754.315764435014
T1197043,58770.17539577555
T1197044,51379.29846709964
T1197045,24981.740077326893
T1197046,24629.533261731332
T1197047,34396.38874665431
T1197048,30019.487311319077
T1197049,34396.38874665431
T1197050,70863.00710039078
T1197051,34909.56532714918
T1197052,70863.00710039078
T1197053,70863.00710039078
T1197054,29358.64151266212
T1197055,48412.248377994845
T1197056,46489.22045126953
T1197057,61737.22548488034
T1197058,19591.78602773915
T1197059,34396.38874665431
T1197060,58770.17539577555
T1197061,37074.57178194212
T1197062,19591.78602773915
T1197063,60505.080082610075
T1197064,24981.740077326893
T1197065,70863.00710039078
T1197066,24981.740077326893
T1197067,19591.78602773915
T1197068,30019.487311319077
T1197069,49644.39378026512
T1197070,58770.17539577555
T1197071,39286.466762484415
T1197072,46489.22045126953
T1197073,37074.57178194212
T1197074,39286.466762484415
T1197075,51379.29846709964
T1197076,34396.38874665431
T1197077,39079.87307936831
T1197078,58770.17539577555
T1197079,46489.22045126953
T1197080,34042.125845376126
T1197081,30019.487311319077
T1197082,42112.31901593431
T1197083,34909.56532714918
T1197084,70863.00710039078
T1197085,44754.315764435014
T1197086,39286.466762484415
T1197087,48412.248377994845
T1197088,42112.31901593431
T1197089,42112.31901593431
T1197090,42112.31901593431
T1197091,39286.466762484415
T1197092,46489.22045126953
T1197093,39286.466762484415
T1197094,30019.487311319077
T1197095,34396.38874665431
T1197096,58770.17539577555
T1197097,58770.17539577555
T1197098,30019.487311319077
T1197099,26987.041374753087
T1197100,58770.17539577555
T1197101,48412.248377994845
T1197102,37074.57178194212
T1197103,58770.17539577555
T1197104,34396.38874665431
T1197105,24629.533261731332
T1197106,24629.533261731332
T1197107,19591.78602773915
T1197108,19591.78602773915
T1197109,61737.22548488034
T1197110,48412.248377994845
T1197111,30019.487311319077
T1197112,46489.22045126953
T1197113,39286.466762484415
T1197114,58770.17539577555
T1197115,51379.29846709964
T1197116,34396.38874665431
T1197117,70863.00710039078
T1197118,44754.315764435014
T1197119,48412.248377994845
T1197120,34396.38874665431
T1197121,48412.248377994845
T1197122,58770.17539577555
T1197123,24981.740077326893
T1197124,46489.22045126953
T1197125,34396.38874665431
T1197126,42112.31901593431
T1197127,34396.38874665431
T1197128,34396.38874665431
T1197129,58770.17539577555
T1197130,46489.22045126953
T1197131,58770.17539577555
T1197132,46489.22045126953
T1197133,19591.78602773915
T1197134,39286.466762484415
T1197135,70863.00710039078
T1197136,58770.17539577555
T1197137,24981.740077326893
T1197138,44754.315764435014
T1197139,58770.17539577555
T1197140,46489.22045126953
T1197141,26987.041374753087
T1197142,30019.487311319077
T1197143,29358.64151266212
T1197144,44754.315764435014
T1197145,46489.22045126953
T1197146,49644.39378026512
T1197147,39286.466762484415
T1197148,51379.29846709964
T1197149,24629.533261731332
T1197150,34396.38874665431
T1197151,48412.248377994845
T1197152,60505.080082610075
T1197153,49644.39378026512
T1197154,46489.22045126953
T1197155,34396.38874665431
T1197156,24981.740077326893
T1197157,58770.17539577555
T1197158,30019.487311319077
T1197159,39286.466762484415
T1197160,39286.466762484415
T1197161,42112.31901593431
T1197162,34396.38874665431
T1197163,48412.248377994845
T1197164,58770.17539577555
T1197165,34396.38874665431
T1197166,31684.617732354374
T1197167,46489.22045126953
T1197168,51379.29846709964
T1197169,30019.487311319077
T1197170,48412.248377994845
T1197171,44754.315764435014
T1197172,39286.466762484415
T1197173,34396.38874665431
T1197174,70863.00710039078
T1197175,39286.466762484415
T1197176,37074.57178194212
T1197177,34396.38874665431
T1197178,51379.29846709964
T1197179,34396.38874665431
T1197180,42112.31901593431
T1197181,48412.248377994845
T1197182,51379.29846709964
T1197183,26987.041374753087
T1197184,46489.22045126953
T1197185,19591.78602773915
T1197186,34396.38874665431
T1197187,41451.47321727735
T1197188,39079.87307936831
T1197189,48412.248377994845
T1197190,34396.38874665431
T1197191,34396.38874665431
T1197192,19591.78602773915
T1197193,34396.38874665431
T1197194,30019.487311319077
T1197195,34909.56532714918
T1197196,46489.22045126953
T1197197,42112.31901593431
T1197198,26987.041374753087
T1197199,26987.041374753087
T1197200,30019.487311319077
T1197201,39286.466762484415
T1197202,70863.00710039078
T1197203,42112.31901593431
T1197204,19591.78602773915
T1197205,58770.17539577555
T1197206,56847.14746905024
T1197207,46489.22045126953
T1197208,46489.22045126953
T1197209,41451.47321727735
T1197210,49644.39378026512
T1197211,26987.041374753087
T1197212,46489.22045126953
T1197213,48412.248377994845
T1197214,34396.38874665431
T1197215,30019.487311319077
T1197216,46489.22045126953
T1197217,34396.38874665431
T1197218,49644.39378026512
T1197219,70863.00710039078
T1197220,24629.533261731332
T1197221,46489.22045126953
T1197222,46489.22045126953
T1197223,19591.78602773915
T1197224,49644.39378026512
T1197225,39286.466762484415
T1197226,34396.38874665431
T1197227,34396.38874665431
T1197228,30019.487311319077
T1197229,34909.56532714918
T1197230,70863.00710039078
T1197231,26987.041374753087
T1197232,44754.315764435014
T1197233,34396.38874665431
T1197234,58770.17539577555
T1197235,36722.36496634656
T1197236,31684.617732354374
T1197237,19591.78602773915
T1197238,34396.38874665431
T1197239,30019.487311319077
T1197240,49644.39378026512
T1197241,30019.487311319077
T1197242,42112.31901593431
T1197243,31684.617732354374
T1197244,58770.17539577555
T1197245,70863.00710039078
T1197246,30019.487311319077
T1197247,30019.487311319077
T1197248,34042.125845376126
T1197249,58770.17539577555
T1197250,39286.466762484415
T1197251,58770.17539577555
T1197252,19591.78602773915
T1197253,49644.39378026512
T1197254,49644.39378026512
T1197255,48412.248377994845
T1197256,58770.17539577555
T1197257,34396.38874665431
T1197258,39286.466762484415
T1197259,31684.617732354374
T1197260,70863.00710039078
T1197261,34396.38874665431
T1197262,46489.22045126953
T1197263,34396.38874665431
T1197264,26987.041374753087
T1197265,24629.533261731332
T1197266,26987.041374753087
T1197267,34396.38874665431
T1197268,70863.00710039078
T1197269,24981.740077326893
T1197270,34396.38874665431
T1197271,46489.22045126953
T1197272,46489.22045126953
T1197273,34396.38874665431
T1197274,34396.38874665431
T1197275,46489.22045126953
T1197276,58770.17539577555
T1197277,46489.22045126953
T1197278,46489.22045126953
T1197279,34396.38874665431
T1197280,70863.00710039078
T1197281,48412.248377994845
T1197282,39286.466762484415
T1197283,30019.487311319077
T1197284,34042.125845376126
T1197285,34396.38874665431
T1197286,70863.00710039078
T1197287,34042.125845376126
T1197288,34396.38874665431
T1197289,34396.38874665431
T1197290,48412.248377994845
T1197291,42112.31901593431
T1197292,30019.487311319077
T1197293,19591.78602773915
T1197294,46489.22045126953
T1197295,19591.78602773915
T1197296,48412.248377994845
T1197297,60505.080082610075
T1197298,34396.38874665431
T1197299,58770.17539577555
T1197300,46489.22045126953
T1197301,39286.466762484415
T1197302,42112.31901593431
T1197303,19591.78602773915
T1197304,46489.22045126953
T1197305,34396.38874665431
T1197306,48412.248377994845
T1197307,34396.38874665431
T1197308,34396.38874665431
T1197309,34396.38874665431
T1197310,56847.14746905024
T1197311,30019.487311319077
T1197312,49644.39378026512
T1197313,58770.17539577555
T1197314,39286.466762484415
T1197315,48412.248377994845
T1197316,58770.17539577555
T1197317,58770.17539577555
T1197318,31684.617732354374
T1197319,56847.14746905024
T1197320,30019.487311319077
T1197321,30019.487311319077
T1197322,21949.2941407609
T1197323,58770.17539577555
T1197324,34396.38874665431
T1197325,34396.38874665431
T1197326,51379.29846709964
T1197327,58770.17539577555
T1197328,34396.38874665431
T1197329,70863.00710039078
T1197330,39286.466762484415
T1197331,37074.57178194212
T1197332,34396.38874665431
T1197333,24981.740077326893
T1197334,58770.17539577555
T1197335,24981.740077326893
T1197336,58770.17539577555
T1197337,34909.56532714918
T1197338,51379.29846709964
T1197339,58770.17539577555
T1197340,24981.740077326893
T1197341,34396.38874665431
T1197342,48412.248377994845
T1197343,70863.00710039078
T1197344,30019.487311319077
T1197345,34396.38874665431
T1197346,34396.38874665431
T1197347,24629.533261731332
T1197348,29358.64151266212
T1197349,60505.080082610075
T1197350,48412.248377994845
T1197351,49644.39378026512
T1197352,34396.38874665431
T1197353,46489.22045126953
T1197354,46489.22045126953
T1197355,34396.38874665431
T1197356,24981.740077326893
T1197357,46489.22045126953
T1197358,34396.38874665431
T1197359,48412.248377994845
T1197360,49644.39378026512
T1197361,58770.17539577555
T1197362,61737.22548488034
T1197363,39079.87307936831
T1197364,24981.740077326893
T1197365,44754.315764435014
T1197366,46489.22045126953
T1197367,58770.17539577555
T1197368,48412.248377994845
T1197369,34396.38874665431
T1197370,34396.38874665431
T1197371,34396.38874665431
T1197372,46489.22045126953
T1197373,44754.315764435014
T1197374,39286.466762484415
T1197375,70863.00710039078
T1197376,21949.2941407609
T1197377,44754.315764435014
T1197378,34396.38874665431
T1197379,58770.17539577555
T1197380,58770.17539577555
T1197381,26987.041374753087
T1197382,41451.47321727735
T1197383,30019.487311319077
T1197384,24981.740077326893
T1197385,30019.487311319077
T1197386,49644.39378026512
T1197387,46489.22045126953
T1197388,58770.17539577555
T1197389,39286.466762484415
T1197390,19591.78602773915
T1197391,46489.22045126953
T1197392,44754.315764435014
T1197393,58770.17539577555
T1197394,46489.22045126953
T1197395,70863.00710039078
T1197396,34396.38874665431
T1197397,34909.56532714918
T1197398,30019.487311319077
T1197399,19591.78602773915
T1197400,46489.22045126953
T1197401,46489.22045126953
T1197402,30019.487311319077
T1197403,24981.740077326893
T1197404,56847.14746905024
T1197405,34396.38874665431
T1197406,30019.487311319077
T1197407,39286.466762484415
T1197408,34042.125845376126
T1197409,60505.080082610075
T1197410,58770.17539577555
T1197411,56847.14746905024
T1197412,24981.740077326893
T1197413,58770.17539577555
T1197414,46489.22045126953
T1197415,34042.125845376126
T1197416,46489.22045126953
T1197417,41451.47321727735
T1197418,21949.2941407609
T1197419,58770.17539577555
T1197420,46489.22045126953
T1197421,48412.248377994845
T1197422,41451.47321727735
T1197423,58770.17539577555
T1197424,34396.38874665431
T1197425,37074.57178194212
T1197426,30019.487311319077
T1197427,34396.38874665431
T1197428,61737.22548488034
T1197429,49644.39378026512
T1197430,42112.31901593431
T1197431,34042.125845376126
T1197432,58770.17539577555
T1197433,34396.38874665431
T1197434,58770.17539577555
T1197435,41451.47321727735
T1197436,41451.47321727735
T1197437,30019.487311319077
T1197438,48412.248377994845
T1197439,58770.17539577555
T1197440,58770.17539577555
T1197441,58770.17539577555
T1197442,39079.87307936831
T1197443,46489.22045126953
T1197444,42112.31901593431
T1197445,46489.22045126953
T1197446,24981.740077326893
T1197447,58770.17539577555
T1197448,60505.080082610075
T1197449,34396.38874665431
T1197450,58770.17539577555
T1197451,70863.00710039078
T1197452,49644.39378026512
T1197453,34396.38874665431
T1197454,58770.17539577555
T1197455,34396.38874665431
T1197456,30019.487311319077
T1197457,58770.17539577555
T1197458,49644.39378026512
T1197459,46489.22045126953
T1197460,24981.740077326893
T1197461,39286.466762484415
T1197462,58770.17539577555
T1197463,19591.78602773915
T1197464,46489.22045126953
T1197465,58770.17539577555
T1197466,34396.38874665431
T1197467,37074.57178194212
T1197468,46489.22045126953
T1197469,70863.00710039078
T1197470,46489.22045126953
T1197471,34396.38874665431
T1197472,24981.740077326893
T1197473,26987.041374753087
T1197474,46489.22045126953
T1197475,58770.17539577555
T1197476,30019.487311319077
T1197477,37074.57178194212
T1197478,58770.17539577555
T1197479,58770.17539577555
T1197480,70863.00710039078
T1197481,39286.466762484415
T1197482,49644.39378026512
T1197483,42112.31901593431
T1197484,31684.617732354374
T1197485,49644.39378026512
T1197486,60505.080082610075
T1197487,58770.17539577555
T1197488,70863.00710039078
T1197489,58770.17539577555
T1197490,61737.22548488034
T1197491,39079.87307936831
T1197492,58770.17539577555
T1197493,19591.78602773915
T1197494,39286.466762484415
T1197495,58770.17539577555
T1197496,46489.22045126953
T1197497,46489.22045126953
T1197498,48412.248377994845
T1197499,42112.31901593431
T1197500,30019.487311319077
T1197501,60505.080082610075
T1197502,34396.38874665431
T1197503,24981.740077326893
T1197504,49644.39378026512
T1197505,46489.22045126953
T1197506,34396.38874665431
T1197507,46489.22045126953
T1197508,24629.533261731332
T1197509,34396.38874665431
T1197510,61737.22548488034
T1197511,19591.78602773915
T1197512,46489.22045126953
T1197513,34396.38874665431
T1197514,24629.533261731332
T1197515,51379.29846709964
T1197516,58770.17539577555
T1197517,58770.17539577555
T1197518,70863.00710039078
T1197519,34396.38874665431
T1197520,70863.00710039078
T1197521,49644.39378026512
T1197522,70863.00710039078
T1197523,24629.533261731332
T1197524,34396.38874665431
T1197525,58770.17539577555
T1197526,51379.29846709964
T1197527,19591.78602773915
T1197528,70863.00710039078
T1197529,58770.17539577555
T1197530,49644.39378026512
T1197531,58770.17539577555
T1197532,21949.2941407609
T1197533,34396.38874665431
T1197534,30019.487311319077
T1197535,34396.38874665431
T1197536,37074.57178194212
T1197537,34396.38874665431
T1197538,58770.17539577555
T1197539,58770.17539577555
T1197540,58770.17539577555
T1197541,46489.22045126953
T1197542,34396.38874665431
T1197543,37074.57178194212
T1197544,58770.17539577555
T1197545,39286.466762484415
T1197546,34396.38874665431
T1197547,34909.56532714918
T1197548,47002.397031764405
T1197549,34396.38874665431
T1197550,30019.487311319077
T1197551,58770.17539577555
T1197552,19591.78602773915
T1197553,70863.00710039078
T1197554,41451.47321727735
T1197555,44754.315764435014
T1197556,34909.56532714918
T1197557,39286.466762484415
T1197558,58770.17539577555
T1197559,34396.38874665431
T1197560,39079.87307936831
T1197561,56847.14746905024
T1197562,58770.17539577555
T1197563,56847.14746905024
T1197564,70863.00710039078
T1197565,46489.22045126953
T1197566,41451.47321727735
T1197567,34396.38874665431
T1197568,48412.248377994845
T1197569,30019.487311319077
T1197570,56847.14746905024
T1197571,39286.466762484415
T1197572,34396.38874665431
T1197573,19591.78602773915
T1197574,34396.38874665431
T1197575,70863.00710039078
T1197576,24981.740077326893
T1197577,19591.78602773915
T1197578,30019.487311319077
T1197579,30019.487311319077
T1197580,56847.14746905024
T1197581,26987.041374753087
T1197582,34396.38874665431
T1197583,61737.22548488034
T1197584,24629.533261731332
T1197585,31684.617732354374
T1197586,46489.22045126953
T1197587,58770.17539577555
T1197588,60505.080082610075
T1197589,21949.2941407609
T1197590,42112.31901593431
T1197591,51379.29846709964
T1197592,34396.38874665431
T1197593,51379.29846709964
T1197594,19591.78602773915
T1197595,58770.17539577555
T1197596,60505.080082610075
T1197597,46489.22045126953
T1197598,30019.487311319077
T1197599,58770.17539577555
T1197600,60505.080082610075
T1197601,31684.617732354374
T1197602,19591.78602773915
T1197603,42112.31901593431
T1197604,48412.248377994845
T1197605,44754.315764435014
T1197606,30019.487311319077
T1197607,34909.56532714918
T1197608,30019.487311319077
T1197609,48412.248377994845
T1197610,46489.22045126953
T1197611,39286.466762484415
T1197612,39286.466762484415
T1197613,34396.38874665431
T1197614,44754.315764435014
T1197615,61737.22548488034
T1197616,30019.487311319077
T1197617,58770.17539577555
T1197618,46489.22045126953
T1197619,48412.248377994845
T1197620,42112.31901593431
T1197621,39286.466762484415
T1197622,39286.466762484415
T1197623,58770.17539577555
T1197624,46489.22045126953
T1197625,34396.38874665431
T1197626,30019.487311319077
T1197627,46489.22045126953
T1197628,70863.00710039078
T1197629,46489.22045126953
T1197630,42112.31901593431
T1197631,34396.38874665431
T1197632,70863.00710039078
T1197633,39286.466762484415
T1197634,46489.22045126953
T1197635,34396.38874665431
T1197636,46489.22045126953
T1197637,42112.31901593431
T1197638,34396.38874665431
T1197639,41451.47321727735
T1197640,39286.466762484415
T1197641,44754.315764435014
T1197642,70863.00710039078
T1197643,46489.22045126953
T1197644,49644.39378026512
T1197645,49644.39378026512
T1197646,46489.22045126953
T1197647,46489.22045126953
T1197648,19591.78602773915
T1197649,58770.17539577555
T1197650,49644.39378026512
T1197651,46489.22045126953
T1197652,30019.487311319077
T1197653,39286.466762484415
T1197654,34396.38874665431
T1197655,34396.38874665431
T1197656,61737.22548488034
T1197657,34042.125845376126
T1197658,41451.47321727735
T1197659,39286.466762484415
T1197660,58770.17539577555
T1197661,58770.17539577555
T1197662,44754.315764435014
T1197663,48412.248377994845
T1197664,49644.39378026512
T1197665,26987.041374753087
T1197666,24981.740077326893
T1197667,39286.466762484415
T1197668,31684.617732354374
T1197669,48412.248377994845
T1197670,34396.38874665431
T1197671,42112.31901593431
T1197672,51379.29846709964
T1197673,34042.125845376126
T1197674,48412.248377994845
T1197675,39286.466762484415
T1197676,42112.31901593431
T1197677,34042.125845376126
T1197678,30019.487311319077
T1197679,44754.315764435014
T1197680,46489.22045126953
T1197681,24981.740077326893
T1197682,31684.617732354374
T1197683,34396.38874665431
T1197684,46489.22045126953
T1197685,46489.22045126953
T1197686,46489.22045126953
T1197687,39079.87307936831
T1197688,58770.17539577555
T1197689,39286.466762484415
T1197690,24981.740077326893
T1197691,34396.38874665431
T1197692,70863.00710039078
T1197693,30019.487311319077
T1197694,19591.78602773915
T1197695,34396.38874665431
T1197696,46489.22045126953
T1197697,44754.315764435014
T1197698,24981.740077326893
T1197699,37074.57178194212
T1197700,34396.38874665431
T1197701,58770.17539577555
T1197702,70863.00710039078
T1197703,39079.87307936831
T1197704,58770.17539577555
T1197705,34396.38874665431
T1197706,19591.78602773915
T1197707,41451.47321727735
T1197708,60505.080082610075
T1197709,30019.487311319077
T1197710,48412.248377994845
T1197711,58770.17539577555
T1197712,51379.29846709964
T1197713,42112.31901593431
T1197714,36722.36496634656
T1197715,46489.22045126953
T1197716,34396.38874665431
T1197717,58770.17539577555
T1197718,46489.22045126953
T1197719,48412.248377994845
T1197720,58770.17539577555
T1197721,70863.00710039078
T1197722,46489.22045126953
T1197723,34396.38874665431
T1197724,44754.315764435014
T1197725,58770.17539577555
T1197726,19591.78602773915
T1197727,49644.39378026512
T1197728,42112.31901593431
T1197729,46489.22045126953
T1197730,34042.125845376126
T1197731,36722.36496634656
T1197732,49644.39378026512
T1197733,42112.31901593431
T1197734,34396.38874665431
T1197735,58770.17539577555
T1197736,34396.38874665431
T1197737,34396.38874665431
T1197738,60505.080082610075
T1197739,46489.22045126953
T1197740,30019.487311319077
T1197741,42112.31901593431
T1197742,58770.17539577555
T1197743,26987.041374753087
T1197744,46489.22045126953
T1197745,21949.2941407609
T1197746,30019.487311319077
T1197747,46489.22045126953
T1197748,46489.22045126953
T1197749,46489.22045126953
T1197750,58770.17539577555
T1197751,34396.38874665431
T1197752,46489.22045126953
T1197753,34396.38874665431
T1197754,34396.38874665431
T1197755,46489.22045126953
T1197756,46489.22045126953
T1197757,30019.487311319077
T1197758,46489.22045126953
T1197759,58770.17539577555
T1197760,26987.041374753087
T1197761,24981.740077326893
T1197762,46489.22045126953
T1197763,46489.22045126953
T1197764,48412.248377994845
T1197765,46489.22045126953
T1197766,49644.39378026512
T1197767,34396.38874665431
T1197768,39079.87307936831
T1197769,36722.36496634656
T1197770,34396.38874665431
T1197771,30019.487311319077
T1197772,34396.38874665431
T1197773,19591.78602773915
T1197774,34396.38874665431
T1197775,37074.57178194212
T1197776,34396.38874665431
T1197777,58770.17539577555
T1197778,48412.248377994845
T1197779,39286.466762484415
T1197780,34042.125845376126
T1197781,46489.22045126953
T1197782,34396.38874665431
T1197783,34042.125845376126
T1197784,30019.487311319077
T1197785,48412.248377994845
T1197786,49644.39378026512
T1197787,58770.17539577555
T1197788,29358.64151266212
T1197789,46489.22045126953
T1197790,58770.17539577555
T1197791,48412.248377994845
T1197792,41451.47321727735
T1197793,46489.22045126953
T1197794,58770.17539577555
T1197795,48412.248377994845
T1197796,26987.041374753087
T1197797,44754.315764435014
T1197798,26987.041374753087
T1197799,34396.38874665431
T1197800,34396.38874665431
T1197801,56847.14746905024
T1197802,37074.57178194212
T1197803,30019.487311319077
T1197804,48412.248377994845
T1197805,39286.466762484415
T1197806,70863.00710039078
T1197807,51379.29846709964
T1197808,19591.78602773915
T1197809,58770.17539577555
T1197810,34396.38874665431
T1197811,34396.38874665431
T1197812,41451.47321727735
T1197813,24981.740077326893
T1197814,60505.080082610075
T1197815,48412.248377994845
T1197816,70863.00710039078
T1197817,34396.38874665431
T1197818,41451.47321727735
T1197819,48412.248377994845
T1197820,30019.487311319077
T1197821,48412.248377994845
T1197822,34396.38874665431
T1197823,46489.22045126953
T1197824,51379.29846709964
T1197825,34396.38874665431
T1197826,37074.57178194212
T1197827,58770.17539577555
T1197828,19591.78602773915
T1197829,46489.22045126953
T1197830,24981.740077326893
T1197831,34396.38874665431
T1197832,42112.31901593431
T1197833,58770.17539577555
T1197834,34396.38874665431
T1197835,46489.22045126953
T1197836,34396.38874665431
T1197837,58770.17539577555
T1197838,30019.487311319077
T1197839,34396.38874665431
T1197840,39286.466762484415
T1197841,30019.487311319077
T1197842,60505.080082610075
T1197843,19591.78602773915
T1197844,34396.38874665431
T1197845,30019.487311319077
T1197846,49644.39378026512
T1197847,34396.38874665431
T1197848,34396.38874665431
T1197849,58770.17539577555
T1197850,48412.248377994845
T1197851,34396.38874665431
T1197852,19591.78602773915
T1197853,39286.466762484415
T1197854,39286.466762484415
T1197855,44754.315764435014
T1197856,48412.248377994845
T1197857,19591.78602773915
T1197858,30019.487311319077
T1197859,30019.487311319077
T1197860,48412.248377994845
T1197861,44754.315764435014
T1197862,48412.248377994845
T1197863,58770.17539577555
T1197864,30019.487311319077
T1197865,19591.78602773915
T1197866,60505.080082610075
T1197867,44754.315764435014
T1197868,58770.17539577555
T1197869,34396.38874665431
T1197870,26987.041374753087
T1197871,34042.125845376126
T1197872,46489.22045126953
T1197873,46489.22045126953
T1197874,58770.17539577555
T1197875,34396.38874665431
T1197876,34396.38874665431
T1197877,34396.38874665431
T1197878,19591.78602773915
T1197879,51379.29846709964
T1197880,34396.38874665431
T1197881,58770.17539577555
T1197882,39079.87307936831
T1197883,34396.38874665431
T1197884,46489.22045126953
T1197885,30019.487311319077
T1197886,19591.78602773915
T1197887,26987.041374753087
T1197888,29358.64151266212
T1197889,34909.56532714918
T1197890,47002.397031764405
T1197891,34396.38874665431
T1197892,58770.17539577555
T1197893,41451.47321727735
T1197894,58770.17539577555
T1197895,34396.38874665431
T1197896,26987.041374753087
T1197897,34396.38874665431
T1197898,70863.00710039078
T1197899,24981.740077326893
T1197900,51379.29846709964
T1197901,24629.533261731332
T1197902,19591.78602773915
T1197903,34396.38874665431
T1197904,34396.38874665431
T1197905,24981.740077326893
T1197906,34396.38874665431
T1197907,46489.22045126953
T1197908,42112.31901593431
T1197909,58770.17539577555
T1197910,34396.38874665431
T1197911,29358.64151266212
T1197912,58770.17539577555
T1197913,58770.17539577555
T1197914,30019.487311319077
T1197915,46489.22045126953
T1197916,24981.740077326893
T1197917,49644.39378026512
T1197918,58770.17539577555
T1197919,24981.740077326893
T1197920,48412.248377994845
T1197921,24981.740077326893
T1197922,21949.2941407609
T1197923,24629.533261731332
T1197924,19591.78602773915
T1197925,29358.64151266212
T1197926,39286.466762484415
T1197927,30019.487311319077
T1197928,48412.248377994845
T1197929,19591.78602773915
T1197930,30019.487311319077
T1197931,34396.38874665431
T1197932,49644.39378026512
T1197933,34396.38874665431
T1197934,58770.17539577555
T1197935,58770.17539577555
T1197936,48412.248377994845
T1197937,34396.38874665431
T1197938,48412.248377994845
T1197939,46489.22045126953
T1197940,56847.14746905024
T1197941,58770.17539577555
T1197942,30019.487311319077
T1197943,58770.17539577555
T1197944,48412.248377994845
T1197945,49644.39378026512
T1197946,34396.38874665431
T1197947,58770.17539577555
T1197948,46489.22045126953
T1197949,61737.22548488034
T1197950,34396.38874665431
T1197951,19591.78602773915
T1197952,44754.315764435014
T1197953,48412.248377994845
